id,entry
1,satz zum Patente Nr. 44855.) 1. Dezember 1888. — A 515.
2,"47663. — BERNREUTHER, C., und HCH. REINHARD in München. Kühlanlage für Lagerbierkeller und dergleichen. 4. Dezember 1888. — A 482."
3,"47991. — HARTMANN, W., in Offenbach a. M. Aufhack- und Austrebermaschine. 24. Juni 1888. — A 555."
4,"48061. — LANDGRAF, AUG. u. ALB., in Greuſsen i. Th. Malz-Entkeimungsmaschine. 19. Dezember 1888. — A 576."
5,"48229. — GASQUET, B. E., und A. DE GAULNE in Bordeaux, 55 Cours Tourny (Gironde, France); Vertreter: G. BRANDT in Berlin SW., Kochstraſse 28. Filtrirapparat für Flüssigkeiten. 16. September 1888. — A 597."
6,"(†) 48266. — BACH, E., in Leipzig, Alexanderstraſse 38. Verfahren zur Herstellung von Farbmalz. 10. März 1888. — A 598."
7,"48343. — ILGES, R., in Köln-Bayenthal. Fuselöl-Abscheider. 12. Februar 1889. — A 614."
8,"48366. — KASTEN, E., in Mannheim, L 13, 17 C. Mechanisch-pneumatische Mälzerei-Anlage. 22. Juni 1888. — A 614."
9,"48457. — VOGEL, TH., in Saalfeld in Thüringen. Zeugziehapparat für Bierbrauereien. 9. Februar 1889. — A 690."
10,"48469. — SEFFERS, A., in Eisleben, Rammthorstraſse 28. Siebmaschine für Hefe und dergl. 18. November 1888. — A 775."
11,"48474. — MEIER, J., in Edingen am Neckar, Baden. Neuerung an dem Zeugmisch- und Aufziehapparat der Patentschrift 45513. (Zusatz zum Patente Nr. 45513.) 8. Januar 1889. — A 690."
12,"48480. — ZIMMERMANN, M., in Rombschin, Kreis Wongrowitz. Probenehmer für Maische. 26. Januar 1889. — A 690."
13,"48501. — GRÖZINGER, J., in Reutlingen. Apparat zum Sterilisiren von Filtermasse, sowie zum Waschen und Aufziehen von Hefe. 20. September 1888. — A 775."
14,"48763. — GOMOLKA, F., in Broschütz bei Krappitz. Rührwerk für Maisch- und Hefenbottiche. 11. Dezember 1888. — A 706."
15,"(†) 48769. — BONDY, A. J., in Gara Munteni, Rumänien; Vertreter: A. LORENZ Nachfolger in Berlin SW., Lindenstraſse 67. Vorlagfilter für Spiritus. 16. Februar 1889. — A 706."
16,"48791. — HOZ, C. A., in Firma HOZ & KEMPTER in Konstanz. Hefe-Aufzieh- und Reinigungsapparat. 16. Februar 1889. — A 690."
17,"48998. — JERICKA, A. G., in Gottlieben und A. EGGI-MANN in Ermatingen, Kanton Thurgau, Schweiz; Vertreter: F. E. THODE & KNOOP in Dresden, Amalienstraſse 5. Neuerung im Verfahren zum Klären gährender und vergohrener Flüssigkeiten. (Zusatz zum Patente Nr. 45500.) 22. Februar 1889. — A 776."
18,"49163. — HOPKINS, E. W., in London, N., 45 Farleigh Road; Vertreter: A. KUHNT & R. DEISSLER in Berlin C., Alexanderstraſse 38. Entpich-Apparat für Fässer. 1. Mai 1889. — A 776."
19,"49220. — SCHNITTERT, R., in Düsseldorf. Neuerung an Siebböden für Essigständer. 21. April 1889. — A. 818."
20,"49244. — BERGH, A., in Kopenhagen, Hauchsvej 29; Vertreter: Firma CARL PIEPER in Berlin NW., Hindersinstraſse 3. Apparat zum Läutern von Bierwürze und Bier. 25. Dezember 1888. — A 818."
21,"49253. — GANZER, F., in Hannover. Hefe-Reinigungsapparat. 5. Mai 1889. — A 818."
22,"49310. — RATH, FR., in Neuhaldensleben. Verfahren und Einrichtung zum Verschneiden von Alkohol mittelst Wasserdampfes. 8. Mai 1889. — A 818."
23,"49327. — TUREK, J. W., und A. DEININGER, Beide in Berlin, Prenzlauer Allee Nr. 242 bezw. Wilhelmshavenerstraſse 23. Apparat zur mechanisch-pneumatischen Erzeugung von Malz. 19. Januar 1889. — A 818."
24,"(†) 49335. — SALOMON, Dr. M., Rechtsanwalt, in Berlin, N., Friedrichstraſse 129. Verfahren zum Entwässern von Spiritus. 14. März 1889. — A 751."
25,"49340. — RONNEBURG, AUG., in Uelzen. Zerkleinerungsvorrichtung für Kartoffel- und Getreidemaischen. 16. April 1889. — A 819."
26,"49369. — RACK, A., in Firma A. RACK & Co. in Wien, Doblgasse 7; Vertreter: C. PIEPER in Berlin NW., Hindersinstraſse 3. Neuerungen an Malzdarren. 22. Februar 1889. — A 819."
27,"49652. — ERGANG, F., in Magdeburg, Gr. Diesdorferstraſse 15a/209. Wellblechkühlbottich für Bierwürze. 27. März 1889."
28,"49658. — HESSE, E., in Czerbienczin bei Sobbowitz in Westpr. Siebapparat für Maische. 17. April 1889. — A 872."
29,"49660. — PARDEY, H., in Hannover, Osterstraſse 78. Verstellbare Spiritusvorlage. 4. Mai 1889. — A 895."
30,"49664. — RISS, O., in Obermedlingen, Kreis Schwaben, Bayern. Luftleitung an Malzdarren. 28. Mai 1889. — A 895."
31,"49895. — FREE, J. W., in Boston, V. St. A.; Vertreter: WIRTH & CO., in Frankfurt a. M. Rührwerk für längliche, an beiden Enden halbkreisförmig abgerundete Malztennen und Malzdarren. 20. November 1888."
32,"49954. — SCHWARZ, W., in Meseritz. Spiritus-Reinigungsapparat. 17. Januar 1889."
33,"49955. — LUHN, R., in Haspe in Westf. Kühl- und Rührwerk für Vormaischbottiche. 3. Februar 1889."
34,"49960. — WAILAND, W., in Rosenau bei Wahlstatt. Apparat zur selbstthätigen Bewegung der Gähr- und Hefenbottich-Kühler. 25. Mai 1889."
35,"49961. — MUNDORF, H., in Pfiffligheim b. Worms a. Rh. Neuerung an Filtrirapparaten. 26. Mai 1889."
36,"50013. — HIRSCHLER, S., in Worms a. Rh., Alzeystraſse 26. Abräume- und Reinigungsapparat für Malzdarren. 10. März 1889."
37,"50179. — BERNREUTHER, C., und H. REINHARD, Beide in München, Sonnenstraſse 27. Neuerung an der durch Patent Nr. 47663 geschützten Kühlanlage für Lagerbierkeller u. dgl. (Zusatz zum Patente Nr. 47663). 12. Februar 1889."
38,"50266. — BENNEWITZ, K., in Lindenburg bei Nakel-Netze. Verfahren der Vergährung von Dickmaischen mittelst Einblasens von Luft. 26. Mai 1889."
39,"50597. — REIHLEN, FR. A., in Stuttgart, Neckarstraſse 15. Einrichtung zur Herstellung und Behandlung von Schaumwein in Holzgefäſsen. 23. Mai 1888."
40,"50685. — HIRSCHLER, S., in Worms a. Rh. Neuerung an Abräumapparaten für Malzdarren. (Zusatz zum Patente Nr. 50013.) 19. Juli 1889."
