id,entry,patent_id,name,location,description,date
1,ſtellung von Kleidertaschen. 28/9 00. — A 1342.,NaN,NaN,NaN,ſtellung von Kleidertaschen,28/9 00
2,"123380. Willmann j., H., Oberndorf a/N., Württ. Befestigungsvorrichtung für Hosenträger. 18/12 00. — A 1342.",123380,"Willmann j., H.","Oberndorf a/N., Württ.",Befestigungsvorrichtung für Hosenträger,18/12 00
3,"123702. Martens, Dr E., Graudenz. Kleidungsſtück. 22/7 99. — A 1342.",123702,"Martens, Dr E.",Graudenz,Kleidungsſtück,22/7 99
4,"123703. Ström, G., u. A. Ström, Paris; Vertr.: G. Dedreux u. A. Weickmann, Pat.-Anwälte, München. In eine Hose zu verwandelnde Reisedecke. 12/10 00. — A 1343.",123703,"Ström, G., u. A. Ström",Paris,In eine Hose zu verwandelnde Reisedecke,12/10 00
5,"123704. Raudelka, K., Dresden, Paul Gerhardſtr. 11. Kragenverschluß. 18/11 00. — A 1469.",123704,"Raudelka, K.","Dresden, Paul Gerhardſtr. 11",Kragenverschluß,18/11 00
6,"124851. Martens, Dr E., Graudenz. Kleidungsſtück aus doppelwandigem, luftundurchlässigem Stoff; Zuſ. z. Pat. 123702. 26/9 99. — A 1570.",124851,"Martens, Dr E.",Graudenz,"Kleidungsſtück aus doppelwandigem, luftundurchlässigem Stoff",26/9 99
7,"126021. Fiedler, Frl. M., Hannover, Luiſenſtr. 1. Kragenverschluß. 5/4 00. — A 1469.",126021,"Fiedler, Frl. M.","Hannover, Luiſenſtr. 1",Kragenverschluß,5/4 00
8,"126022. Warren, J. Th., London; Vertr.: Rob. R. Rhodes, Pat. = Anw., Berlin S.W. 12. Wetterſchutzdecke für die Hände von Fahrern. 20/10 00.",126022,"Warren, J. Th.",London,Wetterſchutzdecke für die Hände von Fahrern,20/10 00
9,"126023. Bohris, C., Frankfurt a/M., Kirchnerſtr. 3. Ausgleichkiſſen zur Verdeckung der Krümmung ſog. O=Beine. 17/11 00.",126023,"Bohris, C.","Frankfurt a/M., Kirchnerſtr. 3",Ausgleichkiſſen zur Verdeckung der Krümmung ſog. O=Beine,17/11 00
10,"126024. Neumann, P., Nürnberg, Kohlengaſſe 19. Federnde Druckknopfbeſeſtigung für Krawatten. 16/2 01.",126024,"Neumann, P.","Nürnberg, Kohlengaſſe 19",Federnde Druckknopfbeſeſtigung für Krawatten,16/2 01
11,"126055. Pullman, J., Teddington; Vertr.: Dr. B. Alexander-Katz, Pat.-Anw., Görlitz. Wickelgamaſche. 18/12 00.",126055,"Pullman, J.",Teddington,Wickelgamaſche,18/12 00
12,"126056. Küppers, P., Wegberg, Kreis Erkelenz. Krawattenhalter. 9/2 01.",126056,"Küppers, P.","Wegberg, Kreis Erkelenz",Krawattenhalter,9/2 01
13,"126142. Meyer, C., Caſſel, Milchlingſtr. 2. Hosenförmiges, ſackartiges waſſerdichtes Schutzkleid für Reiter. 7/3 01.",126142,"Meyer, C.","Caſſel, Milchlingſtr. 2","Hosenförmiges, ſackartiges waſſerdichtes Schutzkleid für Reiter",7/3 01
14,"126455. Goldschmidt, C., Wien; Vertr.: H. H. Pataky, Berlin N.W. 6. Einfaſſung für Roßhaargewebe. 19/12 00.",126455,"Goldschmidt, C.",Wien,Einfaſſung für Roßhaargewebe,19/12 00
15,"126705. Petersen, Frl. M., Hamburg, Deichſtr. 33. Kragenknopf mit Krawattenhalter. 3/5 01.",126705,"Petersen, Frl. M.","Hamburg, Deichſtr. 33",Kragenknopf mit Krawattenhalter,3/5 01
16,"126843. Sachs Söhne, A., Berlin. Damengürtel mit Kleiderraffern. 19/12 00.",126843,"Sachs Söhne, A.",Berlin,Damengürtel mit Kleiderraffern,19/12 00
17,"127149. Irving, M. A., geb. Imbert, Victoria; Vertr.: C. W. Hopkins, Pat.-Anw., Berlin C. 25. Vorrichtung zum Zuſammenhalten und Befeſtigen von Kleidungsſtücken. 9/1 01.",127149,"Irving, M. A., geb. Imbert",Victoria,Vorrichtung zum Zuſammenhalten und Befeſtigen von Kleidungsſtücken,9/1 01
18,"127608. Dudzus, M., Pankow. Krawattenhalter. 23/12 00.",127608,"Dudzus, M.",Pankow,Krawattenhalter,23/12 00
19,"128133. Dome, Ch. H., Prescott; Vertr.: M. Schmetz, Pat. = Anw., Aachen. Befeſtigungsvorrichtung für Hosenträger. 19/5 01.",128133,"Dome, Ch. H.",Prescott,Befeſtigungsvorrichtung für Hosenträger,19/5 01
20,"128382. Offene Handels-Geſ. Barton & Teubel, Hermsdorffſtädt, Kreis Landeshut i/Schl. Zierſchleife. 21/4 01.",128382,Offene Handels-Geſ. Barton & Teubel,"Hermsdorffſtädt, Kreis Landeshut i/Schl.",Zierſchleife,21/4 01
21,"117980. von Biſchoffshausen, A. Baronin, geb. Freiin von Bodenhausen, Kaſſel, Kölniſche Allee 91. Verſchlußſtreifen mit fertigen Knopflöchern. 9/11 99. — A 407.",117980,"von Biſchoffshausen, A. Baronin, geb. Freiin von Bodenhausen","Kaſſel, Kölniſche Allee 91",Verſchlußſtreifen mit fertigen Knopflöchern,9/11 99
22,"118020 (†). Plüschke, C., Tepliwoda, Kr. Münsterberg, Schleſ. Taſchenverſchluß; Zuſ. z. Pat. 110216. 6/7 00. — A 447.",118020,"Plüschke, C.","Tepliwoda, Kr. Münsterberg, Schleſ.",Taſchenverſchluß,6/7 00
23,"118893 (†). Bunge, C., Lübeck, Fackenburger Allee 1d. Sicherheitsvorrichtung für Kleidertaschen. 26/5 00. — A 529.",118893,"Bunge, C.","Lübeck, Fackenburger Allee 1d",Sicherheitsvorrichtung für Kleidertaschen,26/5 00
24,"119289. Genſichen, C., u. C. Ehrke, Stettin. Sicherheitsverſchluß für Taſchen in Kleidungsſtücken. 26/7 00. — A 627.",119289,"Genſichen, C., u. C. Ehrke",Stettin,Sicherheitsverſchluß für Taſchen in Kleidungsſtücken,26/7 00
25,"119290. Robin, J. Th., New-York; Vertr.: C. Dalchow, Pat. = Anw., Berlin N.W. 6. Korſettverſchluß. 21/11 99. — A 627.",119290,"Robin, J. Th.",New-York,Korſettverſchluß,21/11 99
