id,entry,patent_id,name,location,description,date
1,"181 243. Poure & Cie, Boulogne-sur-Mer, Frankr.; Vertr.: G. Dedreux u. A. Weickmann, Pat.-Anwälte, München. Briefordner mit einer Druckplatte. 20/1 06.",181243,Poure & Cie,"Boulogne-sur-Mer, Frankr.",Briefordner mit einer Druckplatte,20/1 06
2,"181 244. Fabrik Stolzenberg, Deutsche Bureau-Einrichtungs-Gesellschaft m. b. H., Oos, Baden. Deckleiste für Schnellhefter und Briefordner. 1/3 06.",181244,"Fabrik Stolzenberg, Deutsche Bureau-Einrichtungs-Gesellschaft m. b. H.","Oos, Baden",Deckleiste für Schnellhefter und Briefordner,1/3 06
3,"181 245. Mühlethaler, Emil, Bern; Vertr.: Dr B. Alexander-Katz, Pat.-Anw., Berlin N.W. 6. Zeitungshalter. 13/4 06.",181245,"Mühlethaler, Emil",Bern,Zeitungshalter,13/4 06
4,"168901. Wulze, Dr Adolf, Charlottenburg, Salzufer 8. Verfahren zum Erwärmen oder Verdampfen von Flüssigkeiten. 12/6 04. — A 819.",168901,"Wulze, Dr Adolf","Charlottenburg, Salzufer 8",Verfahren zum Erwärmen oder Verdampfen von Flüssigkeiten,12/6 04
5,"169191. Dampfkessel- und Gasometer-Fabrik vorm. A. Wilke & Co. Akt.-Ges., Braunschweig. Destillationsvorrichtung. 30/7 05. — A 863.",169191,Dampfkessel- und Gasometer-Fabrik vorm. A. Wilke & Co. Akt.-Ges.,Braunschweig,Destillationsvorrichtung,30/7 05
6,"170584. Forbes, John Sims, Philadelphia; Vertr.: C. Fehlert, G. Loubier, F. Harmsen u. A. Büttner, Pat.-Anwälte, Berlin S.W. 61. Apparat zur ununterbrochenen Destillation bzw. Verdampfung von Flüssigkeiten. 25/5 04. — A 1130.",170584,"Forbes, John Sims",Philadelphia,Apparat zur ununterbrochenen Destillation bzw. Verdampfung von Flüssigkeiten,25/5 04
7,"171715. Lillie, Samuel Morris, Philadelphia; Vertr.: A. Elliot, Pat.-Anw., Berlin S.W. 48. Verfahren zur Beseitigung der Krustenbildung an den Heizflächen beim Eindampfen ausscheidenden Lösungen. 22/11 04. — A 1422.",171715,"Lillie, Samuel Morris",Philadelphia,Verfahren zur Beseitigung der Krustenbildung an den Heizflächen beim Eindampfen ausscheidenden Lösungen,22/11 04
8,"172103. Neel, William David, Chicago; Vertr.: A. Specht u. J. Stuckenberg, Pat.-Anwälte, Hamburg 1. Verfahren zur Ausscheidung fester Körper aus Flüssigkeiten. 16/6 04. — A 1543.",172103,"Neel, William David",Chicago,Verfahren zur Ausscheidung fester Körper aus Flüssigkeiten,16/6 04
9,"174175. Fischer, Ernst, Dresden, Hammerstr. 10. Einrichtung zum schnellen Verdichten des Schaumes während des Kochens leicht schäumender Flüssigkeiten. 27/6 05. — A 2031.",174175,"Fischer, Ernst","Dresden, Hammerstr. 10",Einrichtung zum schnellen Verdichten des Schaumes während des Kochens leicht schäumender Flüssigkeiten,27/6 05
10,"175791. v. Seemen, Erich, Rheinfelden, Schweiz; Vertr.: D. Egle, Pat.-Anw., Lörrach. Verdampfeinrichtung mit einer der direkten Beheizung entzogenen, unten in den Verdampferraum des Verdampfers ausmündenden Mitteln. 22/8 05. — A 2395.",175791,"v. Seemen, Erich","Rheinfelden, Schweiz","Verdampfeinrichtung mit einer der direkten Beheizung entzogenen, unten in den Verdampferraum des Verdampfers ausmündenden Mitteln",22/8 05
