id,entry,patent_id,name,location,description,date
1,trolyſe wäſſriger Flüſſigkeiten. 14/9 05. — A 2526.,NaN,NaN,NaN,trolyſe wäſſriger Flüſſigkeiten,14/9 05
2,"188139. Badiſche Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Darſtellung von waſſerfreier Hydroſulfite; Zuſ. z. Pat. 171991. 30/7 05. — A 2526.",188139,Badiſche Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,Verfahren zur Darſtellung von waſſerfreier Hydroſulfite,30/7 05
3,"188188. Badiſche Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Darſtellung von reinen Nitriten aus nitroſen Gaſen. 27/1 06. — A 2566.",188188,Badiſche Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,Verfahren zur Darſtellung von reinen Nitriten aus nitroſen Gaſen,27/1 06
4,"188524. Chemiſche Fabrik Griesheim-Elektron, Frankfurt a/M. Verfahren zur Darſtellung von beſtändigem, feſtem Calciumhypochlorit. 27/4 06. — A 2628.",188524,Chemiſche Fabrik Griesheim-Elektron,Frankfurt a/M,"Verfahren zur Darſtellung von beſtändigem, feſtem Calciumhypochlorit",27/4 06
5,"188569. Merck, E., Fa, Darmstadt. Verfahren zur Darſtellung von ſaurem Natriumpercarbonat. 3/2 05. — A 2526.",188569,"Merck, E., Fa",Darmstadt,Verfahren zur Darſtellung von ſaurem Natriumpercarbonat,3/2 05
6,"188570. Electrochemiſche Werke, G. m. b. H., Bitterfeld. Verfahren zur Herſtellung von Calciumhydrür. 20/5 05. — A 2526.",188570,"Electrochemiſche Werke, G. m. b. H.",Bitterfeld,Verfahren zur Herſtellung von Calciumhydrür,20/5 05
7,"188901. Stange, L., Aachen, Alſenſtr. 44. Verfahren und Vorrichtung zur Konzentration von Schwefelſäure. 27/4 05. — A 2628.",188901,"Stange, L.","Aachen, Alſenſtr. 44",Verfahren und Vorrichtung zur Konzentration von Schwefelſäure,27/4 05
8,"189088. Badiſche Anilin- & Soda-Fabrik, Ludwigshafen a/Rh. Verfahren zur Darſtellung haltbarer Hydroſulfite; Zuſ. z. Pat. 171991. 21/9 06.",189088,Badiſche Anilin- & Soda-Fabrik,Ludwigshafen a/Rh,Verfahren zur Darſtellung haltbarer Hydroſulfite,21/9 06
9,"189224. Hartenſtein, Herman Lewis, Conſtantine, Michigan, V. St. A.; Vertr.: G. v. Niedenfüh, Berlin W. 50. Verfahren zur Herſtellung von Carbid. 1/5 06. — A 2743.",189224,"Hartenſtein, Herman Lewis","Conſtantine, Michigan, V. St. A.",Verfahren zur Herſtellung von Carbid,1/5 06
10,"189320. von Seemen, Erich, Paris; Vertr.: H. Neubart, Pat.-Anw., Berlin S.W. 61. Verfahren zur Herſtellung von für die keramiſche Induſtrie ſowie als Füllmittel für Farben und Lacke geeignetem Magneſiumſilikat. 12/9 06. — A 2818.",189320,"von Seemen, Erich",Paris,Verfahren zur Herſtellung von für die keramiſche Induſtrie ſowie als Füllmittel für Farben und Lacke geeignetem Magneſiumſilikat,12/9 06
11,"189330. Niedenfüh, Olga, geb. Chotko, Halenſee b/Berlin. Verfahren zur Darſtellung von Schwefelſäure nach dem Kammerprinzip unter Verwendung von gegebenenfalls mit Füllkörpern oder anderen Widerſtänden ausgeſtatteten rohrähnlichen Reaktionsräumen. 14/4 05. — A 2743.",189330,"Niedenfüh, Olga, geb. Chotko",Halenſee b/Berlin,Verfahren zur Darſtellung von Schwefelſäure nach dem Kammerprinzip unter Verwendung von gegebenenfalls mit Füllkörpern oder anderen Widerſtänden ausgeſtatteten rohrähnlichen Reaktionsräumen,14/4 05
12,"189472. Nordyke & Marmon Company, Indianapolis, V. St. A.; Vertr.: G. W. Hopkins u. A. Oſius, Pat.-Anwälte, Berlin S.W. 11. Vorrichtung zur Erzeugung von Stickſtoffſauerſtoffverbindungen aus Ammoniak und Luft. 16/1 06. — A 2818.",189472,Nordyke & Marmon Company,"Indianapolis, V. St. A.",Vorrichtung zur Erzeugung von Stickſtoffſauerſtoffverbindungen aus Ammoniak und Luft,16/1 06
13,"189822. Jaubert, Dr George François, Paris; Vertr.: D. Siedentopf, Pat.-Anw., Berlin S.W. 68. Verfahren zur Herſtellung von reinem Kaliumſuperoxyd oder eines an Kaliumſuperoxyd reichen Gemiſches. 4/8 06. — A 2941.",189822,"Jaubert, Dr George François",Paris,Verfahren zur Herſtellung von reinem Kaliumſuperoxyd oder eines an Kaliumſuperoxyd reichen Gemiſches,4/8 06
